build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1982,2018,3,8, 개포동,"   158,000",개포주공 1단지,50.38,141,11680,1
1982,2018,3,9, 개포동,"   175,000",개포주공 1단지,49.56,141,11680,4
1982,2018,3,9, 개포동,"   158,000",개포주공 1단지,50.38,141,11680,2
1992,2018,3,10, 개포동,"    99,000",삼익대청아파트,51.12,12,11680,12
1982,2018,3,10, 개포동,"   180,000",개포주공 1단지,58.08,141,11680,2
1992,2018,3,10, 개포동,"    98,500",삼익대청아파트,51.12,12,11680,3
1983,2018,3,10, 개포동,"   128,000",개포주공 7단지,60.76,185,11680,1
1982,2018,3,10, 개포동,"   149,500",개포주공 1단지,42.55,141,11680,2
1983,2018,3,11, 개포동,"   135,000",개포주공 6단지,60.13,185,11680,9
1992,2018,3,11, 개포동,"    87,500",삼익대청아파트,39.53,12,11680,9
1983,2018,3,12, 개포동,"   137,000",개포주공 5단지,61.19,187,11680,8
1982,2018,3,12, 개포동,"   159,000",개포주공 1단지,50.38,141,11680,5
1982,2018,3,13, 개포동,"   159,000",개포주공 1단지,50.38,141,11680,4
1982,2018,3,14, 개포동,"   180,000",개포주공 1단지,58.08,141,11680,4
1983,2018,3,14, 개포동,"   133,000",개포주공 5단지,61.19,187,11680,13
1983,2018,3,14, 개포동,"   120,400",개포주공 7단지,53.46,185,11680,1
1982,2018,3,14, 개포동,"   158,000",개포주공 1단지,50.38,141,11680,1
1982,2018,3,14, 개포동,"   145,000",개포주공 1단지,42.55,141,11680,1
1992,2018,3,14, 개포동,"    87,800",삼익대청아파트,39.53,12,11680,9
1982,2018,3,15, 개포동,"   159,000",개포주공 1단지,50.64,141,11680,3
1982,2018,3,16, 개포동,"   160,000",개포주공 1단지,50.64,141,11680,1
1982,2018,3,16, 개포동,"   160,000",개포주공 1단지,50.38,141,11680,5
1982,2018,3,16, 개포동,"   147,000",개포주공 1단지,45.26,141,11680,5
1982,2018,3,16, 개포동,"   148,000",개포주공 1단지,41.98,141,11680,5
1982,2018,3,17, 개포동,"   147,000",개포주공 1단지,42.55,141,11680,5
1982,2018,3,17, 개포동,"   147,000",개포주공 1단지,42.55,141,11680,1
1982,2018,3,17, 개포동,"   171,500",개포주공 1단지,50.64,141,11680,3
2004,2018,3,19, 개포동,"   158,000",개포자이(12-2),134.3,12-2,11680,18
1982,2018,3,19, 개포동,"   156,000",개포주공 1단지,50.64,141,11680,2
1982,2018,3,19, 개포동,"   145,500",개포주공 1단지,41.98,141,11680,2
1983,2018,3,19, 개포동,"   124,000",개포주공 6단지,53.06,185,11680,1
1987,2018,3,19, 개포동,"   139,500",개포6차우성아파트1동~8동,79.97,658-1,11680,2
1982,2018,3,20, 개포동,"   162,000",개포주공 1단지,50.64,141,11680,4
1982,2018,3,20, 개포동,"   160,000",개포주공 1단지,50.64,141,11680,1
2001,2018,3,20, 개포동,"    35,000",아람손프라자/비바빌,59.96,1164-7,11680,5
1992,2018,3,21, 개포동,"    90,000",삼익대청아파트,39.53,12,11680,5
1986,2018,3,21, 개포동,"   145,000",현대2,84.81,654,11680,7
1982,2018,3,21, 개포동,"   171,000",개포주공 1단지,50.38,141,11680,3
1982,2018,3,21, 개포동,"   162,000",개포주공 1단지,50.64,141,11680,4
1982,2018,3,22, 개포동,"   130,000",개포주공 1단지,35.64,141,11680,5
1983,2018,3,22, 개포동,"   172,000",개포주공 1단지,53.63,141,11680,4
1982,2018,3,22, 개포동,"   151,500",개포주공 1단지,42.55,141,11680,2
1984,2018,3,23, 개포동,"   166,000",경남1,123.28,649,11680,4
1982,2018,3,23, 개포동,"   176,000",개포주공 1단지,58.08,141,11680,3
1982,2018,3,24, 개포동,"   184,000",개포주공 1단지,56.57,141,11680,2
1982,2018,3,26, 개포동,"   190,000",개포주공 1단지,58.08,141,11680,5
1984,2018,3,27, 개포동,"   205,500",경남2차,182.2,649,11680,2
1982,2018,3,27, 개포동,"   174,000",개포주공 1단지,50.38,141,11680,1
1992,2018,3,28, 개포동,"    99,700",성원대치2단지아파트,49.86,12,11680,12
1982,2018,3,29, 개포동,"   150,000",개포주공 4단지,42.55,189,11680,1
1982,2018,3,29, 개포동,"   160,000",개포주공 1단지,50.38,141,11680,3
1983,2018,3,30, 개포동,"   115,500",개포주공 7단지,53.46,185,11680,5
1992,2018,3,2, 청담동,"   184,500",청담아이파크,110.14,130,11680,14
2017,2018,3,5, 청담동,"    75,000",청담디에브스아파트,91.68,62-6,11680,3
1994,2018,3,5, 청담동,"   137,000",청강(건영),84.595,108,11680,14
1992,2018,3,6, 청담동,"   177,000",청담아이파크,110.18,130,11680,10
2000,2018,3,7, 청담동,"   180,000",연세빌라(59-16),238.16,59-16,11680,5
2004,2018,3,7, 청담동,"   170,000",대우유로카운티,157.05,50-5,11680,10
1994,2018,3,8, 청담동,"   143,000",청강(건영),84.595,108,11680,13
2010,2018,3,8, 청담동,"   290,000",청담파라곤Ⅱ 1단지,224.65,102-1,11680,1
1992,2018,3,8, 청담동,"   217,000",래미안청담로이뷰,110.2,134,11680,16
2006,2018,3,8, 청담동,"   550,000",상지리츠빌카일룸2차,244.32,128-18,11680,2
2017,2018,3,9, 청담동,"   380,000",청담린든그로브,203.87,67-1,11680,2
2017,2018,3,13, 청담동,"   303,000",청담린든그로브,176.84,67-1,11680,3
2004,2018,3,14, 청담동,"   147,500",대우유로카운티,121.48,50-5,11680,9
1997,2018,3,20, 청담동,"   125,000",신동아,84.94,134-16,11680,1
2004,2018,3,23, 청담동,"   142,000",대우유로카운티,121.48,50-5,11680,2
1997,2018,3,25, 청담동,"   170,000",연세빌라(102-6),125.64,102-6,11680,5
2007,2018,3,26, 청담동,"   188,000",상지리츠빌10차,161.42,122-1,11680,5
2002,2018,3,26, 청담동,"   130,000",청담대림e-편한세상,81.84,30-33,11680,5
2015,2018,3,26, 청담동,"    19,500",청담스위트,13.425,34-13,11680,5
2002,2018,3,28, 청담동,"   260,000",대우로얄카운티2,243.1,116-5,11680,4
2011,2018,3,28, 청담동,"   152,000",청담자이,49.619,134-38,11680,26
2004,2018,3,29, 청담동,"   146,000",대우유로카운티,121.48,50-5,11680,6
1998,2018,3,30, 청담동,"   275,000",엘지빌라,244.73,104-2,11680,1
1999,2018,3,30, 청담동,"   119,500",삼성청담공원아파트,84.96,60,11680,1
1999,2018,3,30, 청담동,"   115,000",삼성청담아파트,59.99,42,11680,6
2008,2018,3,1, 삼성동,"   182,000",삼성동힐스테이트 1단지,84.236,16-2,11680,10
2008,2018,3,5, 삼성동,"   185,000",삼성동힐스테이트 1단지,84.349,16-2,11680,7
1998,2018,3,5, 삼성동,"   106,500",삼성동한솔아파트,58.57,4-6,11680,16
2008,2018,3,6, 삼성동,"    83,000",삼성동힐스테이트 1단지,31.402,16-2,11680,2
2008,2018,3,8, 삼성동,"   185,000",현대힐스테이트 2단지,84.435,50,11680,5
2008,2018,3,9, 삼성동,"   486,500",아펠바움,241.83,99-3,11680,14
2000,2018,3,9, 삼성동,"   150,000",삼성동롯데아파트,84.87,17,11680,10
1981,2018,3,9, 삼성동,"   296,000",홍실아파트,162.47,79,11680,12
1998,2018,3,10, 삼성동,"    97,000",삼성동한솔아파트,58.57,4-6,11680,8
1984,2018,3,10, 삼성동,"   172,000",진흥아파트,104.31,53-2,11680,11
2003,2018,3,15, 삼성동,"   128,800",미켈란107,83,107,11680,15
1998,2018,3,15, 삼성동,"   134,000",삼성동한솔아파트,85,4-6,11680,12
2008,2018,3,16, 삼성동,"   190,000",현대힐스테이트 2단지,84.236,50,11680,3
1981,2018,3,17, 삼성동,"   199,500",홍실아파트,108.06,79,11680,7
1998,2018,3,22, 삼성동,"   117,000",풍림(1차),59.7,106,11680,4
2003,2018,3,24, 삼성동,"   125,000",삼부아그레빌,97.671,98-11,11680,13
2007,2018,3,27, 삼성동,"   199,000",롯데캐슬프레미어,121.931,11,11680,2
1981,2018,3,27, 삼성동,"   235,000",홍실아파트,162.47,79,11680,1
2003,2018,3,29, 삼성동,"   160,000",쌍용플래티넘,156.97,117,11680,18
1984,2018,3,29, 삼성동,"   255,000",진흥아파트,207.82,53-2,11680,2
2008,2018,3,30, 삼성동,"   105,000",현대힐스테이트 2단지,40.586,50,11680,16
1979,2018,3,1, 대치동,"   169,000",은마,84.43,316,11680,4
2008,2018,3,1, 대치동,"   224,000",대치아이파크,114.97,888,11680,9
1979,2018,3,1, 대치동,"   158,500",은마,76.79,316,11680,9
1983,2018,3,1, 대치동,"   199,500",한보미도맨션1,84.48,511,11680,13
2005,2018,3,1, 대치동,"   280,000",동부센트레빌,161.47,670,11680,14
2004,2018,3,2, 대치동,"    31,700",대우아이빌명문가(891-23),34.2,891-23,11680,11
2004,2018,3,2, 대치동,"    97,000",한티(933-35),110.66,933-35,11680,6
2004,2018,3,2, 대치동,"    28,900",대우아이빌명문가(891-23),35.72,891-23,11680,9
2004,2018,3,3, 대치동,"    59,500",테헤란로대우아이빌(891-6),59.83,891-6,11680,11
2008,2018,3,3, 대치동,"   123,500",하이캐슬,84.27,986-14,11680,9
1999,2018,3,3, 대치동,"    85,000",동양,98.73,920-32,11680,3
1979,2018,3,5, 대치동,"   150,000",은마,76.79,316,11680,3
2005,2018,3,5, 대치동,"   269,000",동부센트레빌,145.83,670,11680,15
2004,2018,3,8, 대치동,"    62,000",테헤란로대우아이빌(891-6),59.83,891-6,11680,20
1983,2018,3,8, 대치동,"   195,000",선경1차(1동-7동),84.35,506,11680,5
1979,2018,3,9, 대치동,"   151,000",은마,76.79,316,11680,5
1983,2018,3,10, 대치동,"   244,500",한보미도맨션1,128.01,511,11680,10
2015,2018,3,10, 대치동,"   250,000",래미안대치팰리스,94.49,1027,11680,7
2005,2018,3,10, 대치동,"   245,000",동부센트레빌,121.74,670,11680,12
1979,2018,3,10, 대치동,"   155,000",은마,76.79,316,11680,4
1999,2018,3,12, 대치동,"   152,000",대치현대,85,974,11680,11
1980,2018,3,12, 대치동,"   160,000",은마,84.43,316,11680,1
1980,2018,3,12, 대치동,"   169,500",은마,84.43,316,11680,12
2005,2018,3,13, 대치동,"   260,000",동부센트레빌,145.83,670,11680,17
1983,2018,3,14, 대치동,"   185,000",한보미도맨션1,84.48,511,11680,1
2008,2018,3,15, 대치동,"   255,000",대치아이파크,149.78,888,11680,7
2005,2018,3,16, 대치동,"   270,000",동부센트레빌,145.83,670,11680,26
2000,2018,3,17, 대치동,"   141,000",대치삼성,59.88,1014-3,11680,20
2000,2018,3,17, 대치동,"   199,500",대치삼성,109.04,1014-3,11680,14
2004,2018,3,19, 대치동,"    34,800",테헤란로대우아이빌(891-6),35.61,891-6,11680,15
2006,2018,3,19, 대치동,"   120,000",신성미소시티,174.77,904-10,11680,4
1984,2018,3,20, 대치동,"   170,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,9
2008,2018,3,21, 대치동,"   251,000",대치아이파크,149.78,888,11680,24
2004,2018,3,21, 대치동,"    28,500",대우아이빌명문가(891-23),33.06,891-23,11680,10
1979,2018,3,21, 대치동,"   152,000",은마,76.79,316,11680,13
1980,2018,3,21, 대치동,"   155,500",은마,76.79,316,11680,6
1979,2018,3,21, 대치동,"   169,000",은마,84.43,316,11680,4
2004,2018,3,21, 대치동,"    34,600",테헤란로대우아이빌(891-6),35.51,891-6,11680,13
1985,2018,3,22, 대치동,"   200,000",선경2차(8동-12동),84.55,506,11680,5
1983,2018,3,24, 대치동,"   258,000",선경1차(1동-7동),117.7,506,11680,2
1980,2018,3,27, 대치동,"   172,700",은마,84.43,316,11680,10
1985,2018,3,27, 대치동,"   270,000",한보미도맨션2,159.15,511,11680,11
2005,2018,3,27, 대치동,"   245,500",동부센트레빌,145.83,670,11680,11
1990,2018,3,29, 대치동,"   117,500",현대1,84.27,992,11680,4
2015,2018,3,29, 대치동,"   237,000",래미안대치팰리스,94.49,1027,11680,13
1983,2018,3,31, 대치동,"   245,500",한보미도맨션1,128.01,511,11680,14
2001,2018,3,3, 신사동,"    78,500",압구정대원칸타빌아파트,59.73,659,11680,1
2001,2018,3,3, 신사동,"    82,500",압구정대원칸타빌아파트,59.73,659,11680,4
2001,2018,3,8, 신사동,"    78,000",압구정대원칸타빌아파트,59.73,659,11680,11
2007,2018,3,12, 신사동,"    79,000",Ruden House,84.44,524-8,11680,1
2008,2018,3,12, 신사동,"   120,000",래미안신사,84.89,506-9,11680,3
2004,2018,3,12, 신사동,"    95,000",뉴현대,115.84,550-5,11680,3
2004,2018,3,14, 신사동,"    42,000",금광아크존(635-14),58.35,635-14,11680,2
2005,2018,3,30, 신사동,"    49,000",하야트빌,70.95,551-5,11680,3
2004,2018,3,1, 논현동,"    87,500",논현동프라임,135.3,192-3,11680,6
2009,2018,3,1, 논현동,"    83,000",논현웰스톤,83.64,108,11680,4
1997,2018,3,3, 논현동,"    63,000",신동아(22),35.73,22,11680,1
2004,2018,3,3, 논현동,"   238,000",동양파라곤,180.07,245,11680,7
1997,2018,3,7, 논현동,"   135,000",현대넥서스 A동,244.61,261-8,11680,1
2006,2018,3,7, 논현동,"    98,000",한화꿈에그린2차,104.084,194-23,11680,10
2004,2018,3,8, 논현동,"   195,000",동양파라곤,160.33,245,11680,6
2003,2018,3,8, 논현동,"   123,000",동부센트레빌,84.9875,275,11680,4
1986,2018,3,10, 논현동,"   135,000",동현아파트 1~6,84.92,105,11680,5
1997,2018,3,12, 논현동,"   127,000",신동아(22),114.34,22,11680,6
2004,2018,3,13, 논현동,"    41,000",마일스디오빌,36.29,58-2,11680,14
2004,2018,3,14, 논현동,"   110,000",벨러스빌,160.97,47-11,11680,3
2004,2018,3,15, 논현동,"   198,500",동양파라곤,157.41,245,11680,7
1996,2018,3,15, 논현동,"    25,000",거평프리젠,31.585,196,11680,2
2004,2018,3,21, 논현동,"   111,000",두산위브2단지,84.253,258,11680,5
2004,2018,3,23, 논현동,"   220,000",동양파라곤,149.16,245,11680,9
1997,2018,3,24, 논현동,"   107,000",신동아(22),84.52,22,11680,3
2004,2018,3,25, 논현동,"    74,000",우성,110.1,180-6,11680,5
2002,2018,3,28, 논현동,"    78,000",논현베르빌,111.36,214-2,11680,1
2014,2018,3,30, 논현동,"   195,000",아크로힐스논현,113.231,276-1,11680,2
2007,2018,3,30, 논현동,"   135,000",논현파라곤,117.84,241-1,11680,10
2005,2018,3,30, 논현동,"    88,700",e-편한세상,129.1841,195-1,11680,1
1982,2018,3,3, 압구정동,"   235,000",신현대12차,110.82,434,11680,6
1978,2018,3,7, 압구정동,"   214,000",한양4,101.09,486,11680,9
1976,2018,3,11, 압구정동,"   279,000","현대1차(12,13,21,22,31,32,33동)",131.49,369-1,11680,8
1998,2018,3,12, 압구정동,"   348,500",대림빌라트,193.33,444,11680,8
1977,2018,3,15, 압구정동,"   179,000",한양1차(영동한양),63.87,490,11680,11
1982,2018,3,19, 압구정동,"   229,000",신현대12차,110.82,434,11680,5
1980,2018,3,22, 압구정동,"   218,000",현대8차(성수현대:91~95동),107.64,481,11680,8
1987,2018,3,29, 압구정동,"   170,000",미성2차,74.4,397,11680,7
1987,2018,3,31, 압구정동,"   173,000",미성2차,74.4,397,11680,8
1980,2018,3,31, 압구정동,"   305,000",현대8차(성수현대:91~95동),163.67,481,11680,6
2011,2018,3,2, 세곡동,"    89,500",강남데시앙파크,84.97,525,11680,7
2012,2018,3,4, 세곡동,"    99,800",세곡푸르지오,74.74,533,11680,13
2013,2018,3,16, 세곡동,"   112,000",강남엘에이치1단지,84.84,579,11680,12
2012,2018,3,17, 세곡동,"   108,500",세곡푸르지오,84.94,533,11680,10
2011,2018,3,29, 세곡동,"   113,000",강남데시앙파크,114.69,525,11680,3
2014,2018,3,6, 자곡동,"   129,000",강남한양수자인(4단지),101.4,BL-4,11680,5
2014,2018,3,10, 자곡동,"   132,500",래미안포레,101.51,BL-3,11680,4
2014,2018,3,11, 자곡동,"   114,000",래미안강남힐즈,94.91,611,11680,2
2015,2018,3,10, 율현동,"    89,500",강남한신휴플러스6단지,84.83,BL-6,11680,8
2015,2018,3,13, 율현동,"   120,000",강남한신휴플러스8단지,114.91,BL-8,11680,3
2015,2018,3,20, 율현동,"    85,000",강남한신휴플러스6단지,59.98,BL-6,11680,8
2015,2018,3,21, 율현동,"    72,500",강남한신휴플러스6단지,59.98,BL-6,11680,1
2015,2018,3,27, 율현동,"    89,900",강남한신휴플러스6단지,59.98,BL-6,11680,5
1993,2018,3,10, 일원동,"   135,000",상록수,74.54,734,11680,3
1994,2018,3,12, 일원동,"   128,000",푸른마을 아파트 101동~111동,84.93,719,11680,7
1987,2018,3,21, 일원동,"   159,000",우성7,83.69,615,11680,11
1994,2018,3,25, 일원동,"    98,000",푸른마을 아파트 101동~111동,59.76,719,11680,6
1994,2018,3,29, 일원동,"   100,000",푸른마을 아파트 101동~111동,59.76,719,11680,12
2016,2018,3,1, 수서동,"   245,000",강남 더샵 포레스트,146.7139,537,11680,7
2014,2018,3,3, 수서동,"   139,000",강남데시앙포레,84.86,BL-1,11680,10
1992,2018,3,6, 수서동,"    70,000",신동아,33.18,736,11680,2
2014,2018,3,6, 수서동,"   160,000",강남데시앙포레,114.45,BL-1,11680,7
1993,2018,3,6, 수서동,"    69,000",까치마을,34.44,746,11680,7
1992,2018,3,8, 수서동,"    73,000",신동아,33.18,736,11680,7
1997,2018,3,9, 수서동,"   135,000",삼성,84.97,747,11680,13
1993,2018,3,12, 수서동,"    67,950",까치마을,34.44,746,11680,14
1993,2018,3,12, 수서동,"   132,000",수서한아름,129.45,712,11680,10
1997,2018,3,14, 수서동,"   113,000",삼성,84.97,747,11680,7
1992,2018,3,19, 수서동,"    76,500",신동아,39.53,736,11680,1
1992,2018,3,21, 수서동,"    83,000",신동아,39.51,736,11680,13
1992,2018,3,22, 수서동,"    82,000",신동아,39.53,736,11680,6
1992,2018,3,23, 수서동,"    84,000",삼익,60,708,11680,11
2014,2018,3,23, 수서동,"   109,000",강남데시앙포레,59.81,BL-1,11680,11
1993,2018,3,24, 수서동,"    69,450",까치마을,34.44,746,11680,5
1992,2018,3,26, 수서동,"    97,000",신동아,49.96,736,11680,8
1993,2018,3,27, 수서동,"    69,550",까치마을,34.44,746,11680,4
2014,2018,3,29, 수서동,"   104,500",강남데시앙포레,59.81,BL-1,11680,5
1993,2018,3,31, 수서동,"    91,000",까치마을,49.5,746,11680,11
2006,2018,3,1, 도곡동,"   240,000",도곡렉슬,134.9023,527,11680,1
2006,2018,3,1, 도곡동,"   195,000",도곡렉슬,120.8233,527,11680,13
2002,2018,3,1, 도곡동,"   216,000",포스코트,200.9,164-6,11680,14
2007,2018,3,2, 도곡동,"    92,300",도곡스타클래스,111.38,957-11,11680,4
2003,2018,3,2, 도곡동,"   315,000",타워팰리스2,164.13,467-17,11680,42
1999,2018,3,3, 도곡동,"   142,500",대림아크로빌,146.754,467-6,11680,5
2003,2018,3,5, 도곡동,"   230,000",타워팰리스2,160.17,467-17,11680,42
2004,2018,3,5, 도곡동,"   210,000",타워팰리스3,141.648,467-29,11680,39
2002,2018,3,5, 도곡동,"   246,000",타워팰리스1,164.97,467,11680,20
1998,2018,3,5, 도곡동,"   210,000",현대파크빌라,228.84,192-2,11680,6
2002,2018,3,6, 도곡동,"   500,000",타워팰리스1,244.66,467,11680,47
2006,2018,3,6, 도곡동,"   184,500",도곡렉슬,84.9984,527,11680,9
2002,2018,3,8, 도곡동,"   250,000",타워팰리스1,164.97,467,11680,40
2004,2018,3,9, 도곡동,"   116,000",아카데미스위트1,128.74,467-7,11680,11
1996,2018,3,9, 도곡동,"    91,500",우성리빙텔,119.25,467-10,11680,15
2006,2018,3,9, 도곡동,"   132,500",도곡렉슬,59.9772,527,11680,19
1998,2018,3,10, 도곡동,"   159,000",우성캐릭터199,164.97,467-24,11680,20
1998,2018,3,10, 도곡동,"   104,000",우성캐릭터빌,161.85,467-18,11680,17
2010,2018,3,10, 도곡동,"   128,000",도곡지웰카운티 102동,110.68,199-1,11680,5
2001,2018,3,10, 도곡동,"   190,000",삼성래미안,122.81,91-5,11680,5
1995,2018,3,12, 도곡동,"   155,000",럭키(963),124.1,963,11680,9
2002,2018,3,12, 도곡동,"   270,000",타워팰리스1,174.67,467,11680,23
1994,2018,3,13, 도곡동,"   108,000",삼성,54.81,161,11680,5
1999,2018,3,15, 도곡동,"    31,000",현대비젼21,34.995,467-19,11680,24
1995,2018,3,16, 도곡동,"   154,700",럭키(963),124.66,963,11680,9
2006,2018,3,16, 도곡동,"   235,000",도곡렉슬,114.9931,527,11680,18
